"USGS_NHD_ComID","NWS_8_CHAR_lid","A_H_P","USGS","Hydrolog_Unit_Code","RFC","FORECAST_GROUP","NWS_HSA","T _Y_P","FI_P_ST","ST_AB","NW_S_ST","A_T_V","R_E_F","H_D_N","DRAINAGE_AREA_MI2","NWS LAT_dd_mm_ss","NWS_LONG_ ddd_mm_ss","USGS_LAT_DEG","USGS_LONG_DEG","C_A_C","COORD","ALTITUDE_FT","ALT _ACY","DATUM","GOES_IDENTIFR","N_1_0","N_1_1","NWS_LOC_NAME","USGS_LOC_NAME","Area_km2","area_below_1000km2","DRAINAGE_AREA_KM2"
8134878,"RNOP1","Y","01545600","02050203","MARFC","WBS","CTP","ST","42","PA","P1","Y","Y","Y",46.2,"41 23 22","77 41 28",41.38951168,-77.6908191,"S","NAD83","780.41","0.01","NGVD29","DD852124","Y","Y","YOUNG WOMANS CREEK NEAR RENOVO PA","Young Womans Creek near Renovo  PA","119.657538","119.657538",119.657538
8140280,"HOUP1","Y","01546400","02050204","MARFC","WBS","CTP","ST","42","PA","P1","Y","N",NA,58.5,"40 50 01","77 49 40",40.8336726,-77.82750108,"S","NAD83","926.63","0.01","NGVD29","163E76C0","Y","Y","SPRING CREEK AT HOUSERVILLE PA","Spring Creek at Houserville  PA","151.514415","151.514415",151.51441499999999
8140404,"MSCP1","Y","01547100","02050204","MARFC","WBS","CTP","ST","42","PA","P1","Y","N",NA,142,"40 55 54","77 47 09",40.9317273,-77.7855575,"S","NAD83","696.42","0.01","NGVD29","DE43A17C","Y","Y","SPRING CREEK AT MILESBURG PA","Spring Creek at Milesburg  PA","367.77858","367.77858",367.77858
8140016,"MSBP1","Y","01547200","02050204","MARFC","WBS","CTP","ST","42","PA","P1","Y","N",NA,265,"40 56 35","77 47 12",40.943116,-77.78639109,"S","NAD83","682.49","0.01","NGVD29","CE49B4DC","Y","Y","BALD EAGLE CREEK BL SPRING CREEK AT MILESBURG PA","Bald Eagle Creek bl Spring Creek at Milesburg  PA","686.34735","686.34735",686.3473499999999
8139224,"MNTP1","Y","01547950","02050204","MARFC","WBS","CTP","ST","42","PA","P1","Y","N",NA,152,"41  6 42","77 42 09",41.1117307,-77.7022159,"S","NAD83","741.6","0.01","NGVD29","DD813768","Y","Y","BEECH CREEK AT MONUMENT PA","Beech Creek at Monument  PA","393.67848","393.67848",393.67848
8143294,"SRMP1","Y","01548303","02050205","MARFC","WBS","CTP","ST","42","PA","P1","Y","N",NA,6.48,"41 47 05","77 24 08",41.78479405,-77.4019232,"U","NAD83","1220","10","NGVD29","171FF262","Y","Y","STRAIGHT RUN SITE 1 AT MARSH CREEK PA","Straight Run  Site 1  at Marsh Creek  PA","16.7831352","16.7831352",16.7831352
8152817,"TRLP1","Y","01550000","02050206","MARFC","WBS","CTP","ST","42","PA","P1","Y","Y","Y",173,"41 25 06","77  1 59",41.41840957,-77.03274598,"S","NAD83","693.95","0.01","NGVD29","DE4DD384","Y","Y","LYCOMING CREEK NEAR TROUT RUN PA","Lycoming Creek near Trout Run  PA","448.06827","448.06827",448.06827
8153097,"LYCP1","Y","01550500","02050206","MARFC","WBS","CTP","ST","42","PA","P1","Y","N",NA,268,"41 16 01","77  2 49",41.2670217,-77.04663479,"S","NAD83","530.12","10","NAVD88","17E761B2","Y","Y","LYCOMING CREEK NEAR WILLIAMSPORT PA","Lycoming Creek near Williamsport  PA","694.11732","694.11732",694.11732
8151091,"SONP1","Y","01552500","02050206","MARFC","MSL","CTP","ST","42","PA","P1","Y","Y","Y",23.8,"41 21 25","76 32 06",41.35702418,-76.5346708,"S","NAD83","1025.01","0.01","NGVD29","DD87B1B2","Y","Y","MUNCY CREEK NEAR SONESTOWN PA","Muncy Creek near Sonestown  PA","61.641762","61.641762",61.641762
8152317,"MNYP1","Y","01553005","02050206","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,209,"41 12 27","76 45 09",41.20758197,-76.7521806,"S","NAD83","490","20","NGVD29","17A7F70C","Y","Y","MUNCY CREEK NEAR MUNCY PA","Muncy Creek near Muncy  PA","541.30791","541.30791",541.30791
8152057,"WVQP1",NA,"01553700","02050206","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,51.3,"41  3 42","76 40 50",41.0617522,-76.68023479,"S","NAD83","503.7","0.01","NGVD29","DD3873F6","Y","Y","CHILLISQUAQUE CREEK AT WASHINGTONVILLE PA","Chillisquaque Creek at Washingtonville  PA","132.866487","132.866487",132.86648699999998
4520418,"PNCP1","Y","01555000","02050301","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,301,"40 52 00","77  2 55",40.86674917,-77.0483088,"S","NAD83","506.72","0.01","NGVD29","17835320","Y","Y","PENNS CREEK AT PENNS CREEK PA","Penns Creek at Penns Creek  PA","779.58699","779.58699",779.5869899999999
4684242,"WIBP1","Y","01556000","02050302","MARFC","JUN","CTP","ST","42","PA","P1","Y","N",NA,291,"40 27 47","78 12 00",40.4631283,-78.199732,"S","NAD83","831.78","0.01","NGVD29","DD5406C8","Y","Y","FRANKSTOWN BR JUNIATA RIVER AT WILLIAMSBURG PA","Frankstown Br Juniata River at Williamsburg  PA","753.68709","753.68709",753.6870899999999
4682638,"SPKP1","Y","01558000","02050302","MARFC","JUN","CTP","ST","42","PA","P1","Y","N",NA,220,"40 36 45","78  8 27",40.61256655,-78.1405645,"S","NAD83","751.15","0.01","NGVD29","17ADD0B2","Y","Y","LITTLE JUNIATA RIVER AT SPRUCE CREEK PA","Little Juniata River at Spruce Creek  PA","569.7978","569.7978",569.7977999999999
4699337,"SLYP1","Y","01564512","02050304","MARFC","JUN","CTP","ST","42","PA","P1","Y","N",NA,301,"40 16 55","77 53 27",40.2820244,-77.890553,"S","NAD83",NA,NA,NA,"17E0B5EE","Y","Y","AUGHWICK CREEK NEAR SHIRLEYSBURG PA","Aughwick Creek near Shirleysburg  PA","779.58699","779.58699",779.5869899999999
4697437,"REEP1","Y","01565000","02050304","MARFC","JUN","CTP","ST","42","PA","P1","Y","N",NA,164,"40 39 17","77 35 00",40.65479256,-77.5830499,"S","NAD83","551.23","0.01","NGVD29","DE3C675C","Y","Y","KISHACOQUILLAS CREEK AT REEDSVILLE PA","Kishacoquillas Creek at Reedsville  PA","424.75836","424.75836",424.75836
4697481,"PORP1","Y","01566000","02050304","MARFC","JUN","CTP","ST","42","PA","P1","Y","Y",NA,214,"40 30 55","77 25 10",40.5153564,-77.41915568,"S","NAD83","420.47","0.01","NGVD29","DE3C742A","Y","Y","TUSCARORA CREEK NEAR PORT ROYAL PA","Tuscarora Creek near Port Royal  PA","554.25786","554.25786",554.2578599999999
4710396,"LYVP1","Y","01567500","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","Y","Y",15,"40 22 15","77 24 09",40.37091615,-77.402209,"S","NAD83","601.22","0.01","NGVD29","DE3CF23E","Y","Y","BIXLER RUN NEAR LOYSVILLE PA","Bixler Run near Loysville  PA","38.84985","38.84985",38.849849999999996
4710668,"SMDP1","Y","01568000","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","Y","Y",207,"40 19 24","77 10 09",40.32341928,-77.1688703,"S","NAD83","422.63","0.01","NGVD29","17CE6600","Y","Y","SHERMAN CREEK AT SHERMANS DALE PA","Sherman Creek at Shermans Dale  PA","536.12793","536.12793",536.12793
4711782,"MTKP1","Y","01571184","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","Y",NA,13.8,"40  1 51","77 18 32",40.0309245,-77.3085949,"S","NAD83","860","20","NGVD29","DDC0B05A","Y","Y","MOUNTAIN CREEK NEAR PINE GROVE FURNACE PA","Mountain Creek near Pine Grove Furnace  PA","35.741862","35.741862",35.741862
4707802,"PGVP1","Y","01572025","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,116,"40 31 57","76 24 09",40.53258999,-76.4021793,"S","NAD83","480.66","0.01","NAVD88","17AE2738","Y","Y","SWATARA CREEK NEAR PINE GROVE PA","Swatara Creek near Pine Grove  PA","300.43884","300.43884",300.43883999999997
4708462,"IWDP1","Y","01572190","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,167,"40 28 45","76 31 52",40.4792558,-76.530797,"S","NAD83","426.13","0.01","NAVD88","DE436462","Y","Y","SWATARA CREEK NEAR INWOOD PA","Swatara Creek near Inwood  PA","432.52833","432.52833",432.52833
4708726,"HTVP1","Y","01573000","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,337,"40 24 09","76 34 39",40.4025897,-76.57718829,"S","NAD83","356.68","0.01","NGVD29","DD00B43E","Y","Y","SWATARA CREEK AT HARPER TAVERN PA","Swatara Creek at Harper Tavern  PA","872.82663","872.82663",872.8266299999999
4709060,"QCBP1","Y","01573160","02050305","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,74.2,"40 20 33.4","76 33 42.8",40.3426111,-76.56188889,"S","NAD83","361.88","10","NGVD29","175DD2A6","Y","Y","QUITTAPAHILLA CREEK NEAR BELLEGROVE PA","Quittapahilla Creek near Bellegrove  PA","192.177258","192.177258",192.177258
4724617,"WCCP1","Y","01573825","02050306","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,218,"39 56 28.4","76 59 24",39.9412222,-76.99,"S","NAD83","400","20","NGVD29","DD6C3184","Y","Y","WEST CONEWAGO CREEK AT EAST BERLIN PA","West Conewago Creek at East Berlin  PA","564.61782","564.61782",564.6178199999999
4726129,"SGVP1","Y","01574500","02050306","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,75.5,"39 52 43","76 51 13",39.8787104,-76.8533073,"S","NAD83","430.86","0.01","NGVD29","CE71468E","Y","Y","CODORUS CREEK AT SPRING GROVE PA","Codorus Creek at Spring Grove  PA","195.544245","195.544245",195.544245
4726077,"YRKP1","Y","01574700","02050306","MARFC","MSL","CTP",NA,"42","PA","P1","Y","N",NA,36.178,"39 55 22","76 45 14",39.92287694,-76.75357978,"S","NAD83","0",NA,NA,"CE59BD90","N","N","INDIAN ROCK DAM NEAR YORK PA","Indian Rock Dam near York  PA","93.70065822","93.70065822",93.70065821999998
4726065,"YRCP1","Y","01575500","02050306","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,222,"39 56 46","76 45 20",39.94620975,-76.7552459,"S","NAD83","356.39","5","NGVD29","CE71485C","Y","Y","CODORUS CREEK NEAR YORK PA","Codorus Creek near York  PA","574.97778","574.97778",574.9777799999999
4721721,"PURP1","Y","01575585","02050306","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,267,"40  1 07","76 41 36",40.0187082,-76.6930218,"U","NAD83",NA,NA,NA,"17AFF3AA","Y","Y","CODORUS CREEK AT PLEASUREVILLE PA","Codorus Creek at Pleasureville  PA","691.52733","691.52733",691.5273299999999
4722137,"LNCP1","Y","01576500","02050306","MARFC","MSL","CTP","ST","42","PA","P1","Y","N",NA,324,"40  3 00","76 16 39",40.05009748,-76.2771798,"S","NAD83","245.63","0.01","NGVD29","17AE51A8","Y","Y","CONESTOGA RIVER AT LANCASTER PA","Conestoga River at Lancaster  PA","839.15676","839.15676",839.15676
4724385,"UNBP1",NA,"015765185","02050306","MARFC",NA,"CTP","ST","42","PA","P1","Y","N",NA,1.05,"39 59 28.29","76 15 50.23",39.99119167,-76.26395278,"S","NAD83","322","2","NAVD88","DE1A96F8","Y","Y","UNNAMED TRIB TO BIG SPRING RUN NR WILLOW STREET PA","Unnamed Trib to Big Spring Run nr Willow Street PA","2.7194895","2.7194895",2.7194895
4726049,"MYLP1","Y","015765195","02050306","MARFC",NA,"CTP","ST","42","PA","P1","Y","N",NA,1.68,"39 59 45.37","76 15 50.54",39.9959361,-76.26403889,"S","NAD83","305","2","NAVD88","1710477E","Y","Y","BIG SPRING RUN NEAR MYLIN CORNERS PA","Big Spring Run near Mylin Corners  PA","4.3511832","4.3511832",4.3511831999999995
4724801,"MFGP1","Y","01576787","02050306","MARFC",NA,"CTP","ST","42","PA","P1","Y","N",NA,148,"39 54 21","76 19 43",39.90593409,-76.32829298,"U","NAD83","208.5","2","NGVD29","DE4CB498","Y","Y","PEQUEA CREEK AT MARTIC FORGE PA","Pequea Creek at Martic Forge  PA","383.31852","383.31852",383.31852
4726191,"MUCP1",NA,"01577500","02050306","MARFC",NA,"CTP","ST","42","PA","P1","Y","N",NA,133,"39 46 21","76 18 58",39.77260378,-76.3157919,"U","NAD83","175.42","10","NGVD29","17DC2760","Y","Y","MUDDY CREEK AT CASTLE FIN PA","Muddy Creek at Castle Fin  PA","344.46867","344.46867",344.46867
14362658,"HYDP1","Y","01601000","02070002","MARFC","POT","CTP","ST","42","PA","P1","Y","Y",NA,146,"39 48 43","78 43 00",39.81202897,-78.7164072,"S","NAD83","893.37","0.01","NGVD29","DE437714","Y","Y","WILLS CREEK BELOW HYNDMAN PA","Wills Creek below Hyndman  PA","378.13854","378.13854",378.13854
5892356,"NEEP1","Y","01613050","02070004","MARFC","POT","CTP","ST","42","PA","P1","Y","Y","Y",10.7,"39 53 54","78  7 57",39.89842119,-78.132229,"S","NAD83","688.94","0.01","NGVD29","DE3E815A","Y","Y","TONOLOWAY CREEK NEAR NEEDMORE PA","Tonoloway Creek near Needmore  PA","27.712893","27.712893",27.712892999999998
5891210,"WANP1","Y","01619000","02070004","MARFC","POT","LWX","ST","24","MD","M2","Y","N",NA,93.5,"39 42 58.5","77 36 23.9",39.71625,-77.60663889,"1","NAD83","536.15","0.01","NAVD88","DD180488","Y","Y","ANTIETAM CREEK NEAR WAYNESBORO PA","ANTIETAM CREEK NEAR WAYNESBORO  PA","242.164065","242.164065",242.164065
8972788,"PALP1","Y","03007800","05010001","OHRFC","SAGU","CTP","ST","42","PA","P1","Y","N",NA,248,"41 49 07","78 17 35",41.81867578,-78.29279129,"S","NAD83","1454.88","0.01","NGVD29","CE6B855C","Y","Y","ALLEGHENY RIVER AT PORT ALLEGANY PA","Allegheny River at Port Allegany  PA","642.31752","642.31752",642.31752
8971150,"SHNP1","Y","03010655","05010001","OHRFC","SAGU","CTP","ST","42","PA","P1","Y","Y","Y",98.7,"41 57 42","78 11 54",41.96173237,-78.1980662,"S","NAD83","1460.34","0.01","NGVD29","CE216420","Y","Y","OSWAYO CREEK AT SHINGLEHOUSE PA","Oswayo Creek at Shinglehouse  PA","255.632013","255.632013",255.632013
8975242,"YVLP1","Y","03015500","05010001","OHRFC","SAGU","CTP","ST","42","PA","P1","Y","Y","Y",321,"41 51 09","79 19 03",41.8525587,-79.3172708,"S","NAD83","1186.92","0.01","NGVD29","CE694B64","Y","Y","BROKENSTRAW CREEK AT YOUNGSVILLE PA","Brokenstraw Creek at Youngsville  PA","831.38679","831.38679",831.3867899999999
6874093,"RASP1","Y","03026500","05010005","OHRFC","SAGL","CTP","ST","42","PA","P1","Y","Y","Y",7.84,"41 37 52","78 34 37",41.63117349,-78.5766898,"S","NAD83","1690.73","0.01","NGVD29","CE5F9BB2","Y","Y","SEVENMILE RUN NEAR RASSELAS PA","Sevenmile Run near Rasselas  PA","20.3055216","20.3055216",20.3055216
6874111,"WCXP1","Y","03028000","05010005","OHRFC","SAGL","CTP","ST","42","PA","P1","Y","Y","Y",63,"41 34 31","78 41 33",41.57533955,-78.69224919,"S","NAD83","1502.02","0.01","NGVD29","CE5FC51C","Y","Y","WEST BRANCH CLARION RIVER AT WILCOX PA","West Branch Clarion River at Wilcox  PA","163.16937","163.16937",163.16937
6874629,"JHNP1","Y","03028500","05010005","OHRFC","SAGL","CTP","ST","42","PA","P1","Y","N",NA,204,"41 29 10","78 40 43",41.48617269,-78.6783595,"S","NAD83","1423.03","10","NGVD29","CE4A76CC","Y","Y","CLARION RIVER AT JOHNSONBURG PA","Clarion River at Johnsonburg  PA","528.35796","528.35796",528.3579599999999
6874893,"RDYP1","Y","03029000","05010005","OHRFC","SAGL","CTP","ST","42","PA","P1","Y","N",NA,303,"41 25 15","78 44 10",41.4208946,-78.7358612,"S","NAD83","1361.62","10","NGVD29","CE6BC884","Y","Y","CLARION RIVER AT RIDGWAY PA","Clarion River at Ridgway  PA","784.76697","784.76697",784.7669699999999
4741239,"CCDP1","Y","03039000","05010006","OHRFC","SAGL","PBZ","ST","42","PA","P1","Y","N",NA,278,"40 43 13","79 30 42",40.7203422,-79.5114332,"S","NAD83","799.51","0.01","NGVD29","CE6EDC32","Y","Y","CROOKED CREEK AT CROOKED CREEK DAM NEAR FORD CITY","Crooked Creek at Crooked Creek Dam near Ford City","720.01722","720.01722",720.01722
11049744,"ETNP1","Y","03049800","05010009","OHRFC","SOHW","PBZ","ST","42","PA","P1","Y","Y","Y",5.78,"40 31 13","79 56 18",40.5203462,-79.93810799,"S","NAD83","774.26","0.01","NGVD29","DD6C4714","Y","Y","LITTLE PINE CREEK NEAR ETNA PA","Little Pine Creek near Etna  PA","14.9701422","14.9701422",14.9701422
3809077,"YOUP1",NA,"03076850","05020006","OHRFC","SMNL","CTP",NA,"42","PA","P1","Y","N",NA,155.213,"39 45 15","79 23 52.5",39.75416667,-79.3979167,"S","NAD83","0","0.01","NGVD29","CE6E5A26","N","N","YOUGHIOGHENY RIVER LAKE AT RT. 40 BRIDGE PA","Youghiogheny River Lake at Rt. 40 Bridge  PA","402.0001179","402.0001179",402.00011786999994
3808745,"MAKP1","Y","03079000","05020006","OHRFC","SMNL","CTP","ST","42","PA","P1","Y","N",NA,382,"39 51 35.7","79 13 43.8",39.85991667,-79.2288333,"S","NAD83","1655.29","0.01","NGVD29","CE5FCBCE","Y","Y","CASSELMAN RIVER AT MARKLETON PA","Casselman River at Markleton  PA","989.37618","989.37618",989.37618
3808755,"URSP1","Y","03080000","05020006","OHRFC","SMNL","CTP","ST","42","PA","P1","Y","N",NA,121,"39 49 13","79 19 18",39.820355,-79.3214227,"S","NAD83","1335.26","0.01","NGVD29","CE6E6FBC","Y","Y","LAUREL HILL CREEK AT URSINA PA","Laurel Hill Creek at Ursina  PA","313.38879","313.38879",313.38879
3822821,"DQHP1","Y","03085213","05030101","OHRFC","SOHW","PBZ","ST","42","PA","P1","Y","N",NA,18.1,"40 25 58","80  1 47",40.4328469,-80.0294983,"1","NAD83","860","10","NGVD29","17E722B8","N","N","SAWMILL RUN AT DUQUESNE HEIGHTS NR PITTSBURGH PA","Sawmill Run at Duquesne Heights nr Pittsburgh  PA","46.878819","46.878819",46.878819
3823985,"CARP1","Y","03085500","05030101","OHRFC","SOHW","PBZ","ST","42","PA","P1","Y","N",NA,257,"40 24 02","80  5 48",40.4006247,-80.0964444,"S","NAD83","755.45","0.01","NGVD29","CE6C6A48","Y","Y","CHARTIERS CREEK AT CARNEGIE PA","Chartiers Creek at Carnegie  PA","665.62743","665.62743",665.6274299999999
4153168,"SHOP1","Y","01439500","02040104","MARFC","DEL","PHI","ST","42","PA","P1","Y","Y","Y",117,"41  5 17","75  2 17",41.08815078,-75.03767469,"S","NAD83","421.13","0.01","NGVD29","173BF6B6","Y","Y","BUSH KILL AT SHOEMAKERS PA","Bush Kill at Shoemakers  PA","303.02883","303.02883",303.02882999999997
4153166,"ALKP1","Y","01440400","02040104","MARFC","DEL","PHI","ST","42","PA","P1","Y","Y","Y",65.9,"41  5 05","75 12 54",41.0848148,-75.2146251,"S","NAD83","586.5","0.01","NGVD29","DE40F60E","Y","Y","BRODHEAD CREEK NEAR ANALOMINK PA","Brodhead Creek near Analomink  PA","170.680341","170.680341",170.680341
4154488,"MNSP1","Y","01442500","02040104","MARFC","DEL","PHI","ST","42","PA","P1","Y","N",NA,259,"40 59 55","75  8 35",40.998706,-75.1426788,"S","NAD83","301.84","0.1","NGVD29","DE410470","Y","Y","BRODHEAD CREEK AT MINISINK HILLS PA","Brodhead Creek at Minisink Hills  PA","670.80741","670.80741",670.8074099999999
4185837,"LPNP1",NA,"01447680","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,20,"41  3 55","75 31 17",41.06527778,-75.52138889,"S","NAD83","1804.83","0.01","NGVD29","163D71CE","Y","Y","TUNKHANNOCK CREEK NEAR LONG POND PA","Tunkhannock Creek near Long Pond  PA","51.7998","51.7998",51.7998
4187925,"KRVP1",NA,"01449360","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,49.9,"40 53 51","75 30 10",40.8975919,-75.5024077,"S","NAD83","659.72","0.01","NGVD29","CE7A33B6","Y","Y","POHOPOCO CREEK AT KRESGEVILLE PA","Pohopoco Creek at Kresgeville  PA","129.240501","129.240501",129.240501
4187341,"PRRP1","Y","01449800","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,96.4,"40 50 44","75 38 46",40.84564756,-75.6457437,"S","NAD83","492.05","0.01","NGVD29","CE7A4526","Y","Y","POHOPOCO CR BL BELTZVILLE DAM NR PARRYVILLE PA","Pohopoco Cr bl Beltzville Dam nr Parryville  PA","249.675036","249.675036",249.675036
4187957,"PRTP1",NA,"01450500","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,76.7,"40 48 22","75 35 54",40.8062047,-75.5979643,"S","NAD83","389.08","0.01","NGVD29","DE4410C6","Y","Y","AQUASHICOLA CREEK AT PALMERTON PA","Aquashicola Creek at Palmerton  PA","198.652233","198.652233",198.652233
4188011,"ALLP1","Y","01451500","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,80.8,"40 34 56","75 29 00",40.5823197,-75.48296088,"S","NAD83","253.41","0.01","NGVD29","DE46E5B6","Y","Y","LITTLE LEHIGH CREEK NEAR ALLENTOWN PA","Little Lehigh Creek near Allentown  PA","209.271192","209.271192",209.27119199999999
4187763,"APAP1","Y","01451650","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,98.2,"40 35 47","75 28 28",40.59648637,-75.4740717,"S","NAD83","245.63","0.01","NGVD29","1736C04A","Y","Y","LITTLE LEHIGH CREEK AT TENTH ST. BR. AT ALLENTOWN","Little Lehigh Creek at Tenth St. Br. at Allentown","254.337018","254.337018",254.337018
4188007,"ALNP1","Y","01452000","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,75.8,"40 37 23","75 28 58",40.62315267,-75.4824053,"S","NAD83","259.82","0.01","NGVD29","1736E6A6","Y","Y","JORDAN CREEK AT ALLENTOWN PA","Jordan Creek at Allentown  PA","196.321242","196.321242",196.32124199999998
4188017,"BTHP1",NA,"01452500","02040106","MARFC","LGH","PHI","ST","42","PA","P1","Y","N",NA,44.5,"40 38 28","75 22 47",40.6412091,-75.37934709,"S","NAD83","247.24","0.01","NGVD29","17376248","Y","Y","MONOCACY CREEK AT BETHLEHEM PA","Monocacy Creek at Bethlehem  PA","115.254555","115.254555",115.254555
2591219,"PSVP1",NA,"01459500","02040105","MARFC","DEL","PHI","ST","42","PA","P1","Y","N",NA,97.4,"40 26 01","75  7 01",40.4337151,-75.1165609,"S","NAD83","258.96","0.01","NGVD29","DE432768","Y","Y","TOHICKON CREEK NEAR PIPERSVILLE PA","Tohickon Creek near Pipersville  PA","252.265026","252.265026",252.265026
4482695,"NEBP1",NA,"01464645","02040201","MARFC","SCH","PHI","ST","42","PA","P1","Y","N",NA,16.2,"40 18 44","75 12 25",40.31232805,-75.2065626,"S","NAD83","280","20","NGVD29","DE4453CC","Y","Y","NB NESHAMINY CR BL LAKE GALENA NR NEW BRITAIN PA","NB Neshaminy Cr bl Lake Galena nr New Britain  PA","41.957838","41.957838",41.957837999999995
4482733,"CHLP1",NA,"01464720","02040201","MARFC","SCH","PHI","ST","42","PA","P1","Y","N",NA,31.5,"40 17 17","75 12 15",40.28816188,-75.20378458,"S","NAD83","250","20","NGVD29","DE446656","Y","Y","NB NESHAMINY CREEK AT CHALFONT PA","NB Neshaminy Creek at Chalfont  PA","81.584685","81.584685",81.584685
4482999,"RUSP1",NA,"01464750","02040201","MARFC","SCH","PHI","ST","42","PA","P1","Y","N",NA,91,"40 15 37","75  2 07",40.26038549,-75.0348915,"S","NAD83","160","10","NGVD29","DD2296C8","Y","Y","NESHAMINY CREEK NEAR RUSHLAND PA","Neshaminy Creek near Rushland  PA","235.68909","235.68909",235.68909
4482885,"NSHP1",NA,"01464907","02040201","MARFC","SCH","PHI","ST","42","PA","P1","Y","N",NA,26.8,"40 13 45","75  7 12",40.22927456,-75.119616,"S","NAD83","190.42","0.1","NGVD29","16D0C4AC","Y","Y","LITTLE NESHAMINY C AT VALLEY ROAD NR NESHAMINY PA","Little Neshaminy C at Valley Road nr Neshaminy PA","69.411732","69.411732",69.411732
4483009,"PEPP1","Y","01465200","02040201","MARFC","SCH","PHI","ST","42","PA","P1","Y","N",NA,157,"40 15 06.63","75  0 31.35",40.25184167,-75.0087083,"S","NAD83","120","20","NGVD29","163AE698","Y","Y","NESHAMINY CREEK NEAR PENNS PARK PA","Neshaminy Creek near Penns Park  PA","406.62843","406.62843",406.62843
4480911,"LNGP1","Y","01465500","02040201","MARFC","SCH","PHI","ST","42","PA","P1","Y","N",NA,210,"40 10 26","74 57 26",40.1739982,-74.9568342,"S","NAD83","40.57","0.1","NGVD29","DD0160AC","Y","Y","NESHAMINY CREEK NEAR LANGHORNE PA","Neshaminy Creek near Langhorne  PA","543.8979","543.8979",543.8978999999999
4488242,"POQP1",NA,"01465798","02040202","MARFC",NA,"PHI","ST","42","PA","P1","Y","N",NA,21.4,"40  3 25","74 59 08",40.05705567,-74.9851694,"S","NAD83","2.68","0.1","NGVD29","17EB83DC","Y","Y","POQUESSING CREEK AT GRANT AVE. AT PHILADELPHIA PA","Poquessing Creek at Grant Ave. at Philadelphia  PA","55.425786","55.425786",55.425785999999995
4489178,"PLLP1","Y","01467048","02040202","MARFC",NA,"PHI","ST","42","PA","P1","Y","N",NA,49.8,"40  3 00","75  1 59",40.05011137,-75.0326713,"S","NAD83","21.27","0.1","NGVD29","DD08A3EE","Y","Y","PENNYPACK CR AT LOWER RHAWN ST BDG PHILA. PA","Pennypack Cr at Lower Rhawn St Bdg  Phila.  PA","128.981502","128.981502",128.98150199999998
